"EventDate","StreetName","lat","long","X","Y","Vomit","HumanFouling","blood","Urine"
"2012-11-06 00:00:00","BERWICK STREET","51.5138681","-0.1351638","529500","181085","NO","Yes","NO","NO"
"2013-09-02 00:00:00","DUNRAVEN STREET","51.5116018","-0.1568401","528002","180795","NO","Yes","NO","NO"
"2013-08-27 00:00:00","DUNRAVEN STREET","51.5116018","-0.1568401","528002","180795","NO","Yes","NO","NO"
"2014-01-24 00:00:00","DUNRAVEN STREET","51.5116018","-0.1568401","528002","180795","Yes","Yes","NO","NO"
"2013-03-21 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-03-22 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2012-08-15 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2012-08-16 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-06-30 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2012-10-16 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-01-03 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-01-06 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","NO","Yes","NO","NO"
"2013-10-17 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-02-02 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","Yes","NO"
"2013-11-02 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-10-12 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","NO","Yes","NO","NO"
"2014-01-17 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2012-08-04 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2012-12-08 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-10-03 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2012-09-29 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-12-08 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","NO","Yes","NO","NO"
"2012-09-19 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-12-20 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-12-20 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-03-03 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-03-06 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-05-10 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-04-27 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2012-06-11 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","NO","NO","NO","Yes"
"2013-02-09 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","NO","Yes","NO","NO"
"2013-05-29 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-12-07 00:00:00","PICCADILLY","51.5031092","-0.1497623","528517","179863","Yes","NO","NO","NO"
"2013-12-12 00:00:00","LEES PLACE","51.5119436","-0.1551257","528120","180836","NO","NO","NO","Yes"
"2012-04-14 00:00:00","LEES PLACE","51.5119436","-0.1551257","528120","180836","NO","Yes","NO","NO"
"2012-07-17 00:00:00","LEES PLACE","51.5119436","-0.1551257","528120","180836","NO","Yes","NO","NO"
"2013-05-02 00:00:00","MARBLE ARCH","51.5133442","-0.1590076","527847","180985","NO","Yes","NO","NO"
"2012-08-09 00:00:00","MARBLE ARCH","51.5133442","-0.1590076","527847","180985","NO","NO","Yes","NO"
"2013-07-02 00:00:00","MARBLE ARCH","51.5133442","-0.1590076","527847","180985","NO","NO","NO","Yes"
"2013-12-14 00:00:00","MARBLE ARCH","51.5133442","-0.1590076","527847","180985","NO","NO","NO","Yes"
"2012-11-14 00:00:00","PRAED STREET","51.5159583","-0.1749476","526734","181248","NO","NO","NO","Yes"
"2012-10-30 00:00:00","PRAED STREET","51.5159583","-0.1749476","526734","181248","Yes","NO","NO","NO"
"2013-08-23 00:00:00","PRAED STREET","51.5159583","-0.1749476","526734","181248","Yes","NO","NO","NO"
"2012-10-24 00:00:00","PRAED STREET","51.5159583","-0.1749476","526734","181248","Yes","NO","NO","NO"
"2013-12-19 00:00:00","PRAED STREET","51.5159583","-0.1749476","526734","181248","NO","NO","NO","Yes"
"2014-02-04 00:00:00","PRAED STREET","51.5159583","-0.1749476","526734","181248","Yes","NO","NO","NO"
"2013-04-16 00:00:00","PRAED STREET","51.5159583","-0.1749476","526734","181248","NO","NO","NO","Yes"
"2013-04-26 00:00:00","BUTLER PLACE","51.4978618","-0.1358413","529498","179304","NO","NO","NO","Yes"
"2013-04-30 00:00:00","BUTLER PLACE","51.4978618","-0.1358413","529498","179304","NO","NO","NO","Yes"
"2012-06-14 00:00:00","BUTLER PLACE","51.4978618","-0.1358413","529498","179304","NO","Yes","NO","NO"
"2013-01-03 00:00:00","ST JOHN'S WOOD TERRACE","51.5343796","-0.1705837","526985","183304","Yes","NO","NO","NO"
"2012-11-14 00:00:00","YORK STREET","51.5207211","-0.1580285","527894","181807","NO","Yes","NO","NO"
"2012-08-20 00:00:00","YORK STREET","51.5207211","-0.1580285","527894","181807","Yes","NO","NO","NO"
"2013-12-16 00:00:00","YORK STREET","51.5207211","-0.1580285","527894","181807","Yes","NO","NO","NO"
"2013-02-19 00:00:00","WOODFIELD ROAD","51.5229529","-0.2010112","524906","181981","Yes","NO","NO","NO"
"2013-07-07 00:00:00","MAIDA AVENUE","51.5228154","-0.1798551","526374","182002","NO","NO","Yes","NO"
"2013-12-10 00:00:00","LOWER JOHN STREET","51.5108272","-0.1368394","529392","180744","Yes","NO","NO","NO"
"2013-01-04 00:00:00","LOWER JOHN STREET","51.5108272","-0.1368394","529392","180744","NO","Yes","NO","NO"
"2012-07-25 00:00:00","HAMPDEN GURNEY STREET","51.5151637","-0.1620434","527631","181182","Yes","NO","NO","NO"
"2012-08-29 00:00:00","PARK CRESCENT MEWS EAST","51.5227305","-0.1451611","528781","182053","NO","NO","NO","Yes"
"2014-01-10 00:00:00","PARK CRESCENT MEWS EAST","51.5227305","-0.1451611","528781","182053","NO","Yes","NO","NO"
"2012-10-04 00:00:00","KNIGHTSBRIDGE GREEN","51.5010387","-0.1622086","527659","179611","NO","NO","NO","Yes"
"2012-06-29 00:00:00","BLOOMFIELD PLACE","51.5115934","-0.1448416","528835","180815","NO","NO","NO","Yes"
"2013-07-25 00:00:00","BLOOMFIELD PLACE","51.5115934","-0.1448416","528835","180815","NO","Yes","NO","NO"
"2012-11-05 00:00:00","BLOOMFIELD PLACE","51.5115934","-0.1448416","528835","180815","NO","NO","NO","Yes"
"2013-03-26 00:00:00","SAVOY STREET","51.5097898","-0.1186084","530660","180661","NO","Yes","NO","NO"
"2012-12-05 00:00:00","EDGWARE ROAD","51.5178580","-0.1671549","527269","181472","Yes","NO","NO","NO"
"2012-12-06 00:00:00","EDGWARE ROAD","51.5178580","-0.1671549","527269","181472","Yes","NO","NO","NO"
"2013-02-26 00:00:00","EDGWARE ROAD","51.5178580","-0.1671549","527269","181472","Yes","NO","NO","NO"
"2012-05-09 00:00:00","EDGWARE ROAD","51.5178580","-0.1671549","527269","181472","NO","Yes","NO","NO"
"2013-01-17 00:00:00","EDGWARE ROAD","51.5178580","-0.1671549","527269","181472","Yes","NO","NO","NO"
"2012-09-10 00:00:00","EDGWARE ROAD","51.5178580","-0.1671549","527269","181472","NO","Yes","NO","Yes"
"2013-01-31 00:00:00","EDGWARE ROAD","51.5178580","-0.1671549","527269","181472","Yes","NO","NO","NO"
"2012-11-22 00:00:00","EDGWARE ROAD","51.5178580","-0.1671549","527269","181472","NO","NO","NO","Yes"
"2012-12-10 00:00:00","EDGWARE ROAD","51.5178580","-0.1671549","527269","181472","Yes","NO","NO","NO"
"2013-07-17 00:00:00","EDGWARE ROAD","51.5178580","-0.1671549","527269","181472","NO","NO","NO","Yes"
"2013-01-06 00:00:00","EDGWARE ROAD","51.5178580","-0.1671549","527269","181472","NO","NO","Yes","NO"
"2013-10-16 00:00:00","EDGWARE ROAD","51.5178580","-0.1671549","527269","181472","NO","Yes","NO","NO"
"2013-01-01 00:00:00","EDGWARE ROAD","51.5178580","-0.1671549","527269","181472","NO","NO","Yes","NO"
"2013-10-30 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-09-27 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-09-30 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-11-18 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-11-27 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-08-09 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2014-01-23 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2012-04-05 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-10-21 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-10-04 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-10-14 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-10-15 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2014-01-22 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2014-01-22 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2014-01-23 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-12-12 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-10-08 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-10-09 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2012-11-12 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-10-01 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-10-03 00:00:00","DUCK LANE","51.5139873","-0.1348080","529524","181099","NO","Yes","NO","NO"
"2013-12-12 00:00:00","SOHO STREET","51.5162499","-0.1328850","529651","181354","NO","Yes","NO","NO"
"2013-03-18 00:00:00","FLEET STREET","51.5137590","-0.1115412","531139","181115","Yes","NO","NO","NO"
"2013-07-17 00:00:00","PALACE STREET","51.4969540","-0.1392640","529263","179197","NO","NO","NO","Yes"
"2013-09-18 00:00:00","ALBION STREET","51.5131321","-0.1666939","527314","180948","NO","Yes","NO","NO"
"2013-06-01 00:00:00","ALBION STREET","51.5131321","-0.1666939","527314","180948","NO","NO","NO","Yes"
"2013-01-15 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","Yes","NO","NO","NO"
"2013-08-01 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","NO","NO","NO","Yes"
"2013-08-02 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","NO","NO","NO","Yes"
"2012-11-13 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","NO","NO","NO","Yes"
"2012-11-14 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","NO","Yes","NO","NO"
"2012-11-14 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","NO","NO","NO","Yes"
"2013-07-25 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","NO","NO","NO","Yes"
"2013-07-26 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","NO","NO","NO","Yes"
"2013-08-14 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","NO","NO","NO","Yes"
"2013-07-12 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","NO","NO","NO","Yes"
"2012-08-03 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","NO","NO","NO","Yes"
"2012-08-03 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","NO","NO","NO","Yes"
"2013-07-22 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","NO","NO","NO","Yes"
"2013-07-23 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","NO","NO","NO","Yes"
"2013-07-24 00:00:00","ELIZABETH STREET","51.4931055","-0.1497510","528546","178750","NO","Yes","NO","NO"
"2012-09-09 00:00:00","FLORAL STREET","51.5119624","-0.1254428","530180","180890","NO","Yes","NO","NO"
"2012-09-17 00:00:00","FLORAL STREET","51.5119624","-0.1254428","530180","180890","NO","NO","Yes","NO"
"2013-08-18 00:00:00","FLORAL STREET","51.5119624","-0.1254428","530180","180890","Yes","NO","NO","NO"
"2013-01-04 00:00:00","BENTINCK MEWS","51.5173787","-0.1507837","528406","181448","NO","Yes","NO","NO"
"2013-08-29 00:00:00","LOWER BELGRAVE STREET","51.4965978","-0.1480092","528657","179142","NO","NO","NO","Yes"
"2013-06-26 00:00:00","BYWELL PLACE","51.5183366","-0.1397039","529172","181574","NO","Yes","NO","NO"
"2012-05-09 00:00:00","BYWELL PLACE","51.5183366","-0.1397039","529172","181574","NO","Yes","NO","NO"
"2014-01-27 00:00:00","BYWELL PLACE","51.5183366","-0.1397039","529172","181574","NO","Yes","NO","NO"
"2013-08-03 00:00:00","HEREFORD ROAD","51.5176476","-0.1947575","525354","181401","NO","Yes","NO","NO"
"2013-07-01 00:00:00","LEXINGTON STREET","51.5118498","-0.1349818","529518","180861","NO","NO","NO","Yes"
"2013-09-05 00:00:00","LEXINGTON STREET","51.5118498","-0.1349818","529518","180861","NO","NO","NO","Yes"
"2013-09-07 00:00:00","LEXINGTON STREET","51.5118498","-0.1349818","529518","180861","NO","NO","NO","Yes"
"2012-07-04 00:00:00","LANCASTER PLACE","51.5113074","-0.1190358","530626","180829","NO","NO","NO","Yes"
"2013-12-12 00:00:00","LANCASTER PLACE","51.5113074","-0.1190358","530626","180829","NO","Yes","NO","NO"
"2014-01-16 00:00:00","LANCASTER PLACE","51.5113074","-0.1190358","530626","180829","NO","NO","NO","Yes"
"2014-01-28 00:00:00","LANCASTER PLACE","51.5113074","-0.1190358","530626","180829","NO","NO","NO","Yes"
"2014-01-31 00:00:00","LANCASTER PLACE","51.5113074","-0.1190358","530626","180829","NO","NO","NO","Yes"
"2014-01-22 00:00:00","LANCASTER PLACE","51.5113074","-0.1190358","530626","180829","NO","NO","NO","Yes"
"2013-05-03 00:00:00","HENRIETTA STREET","51.5107563","-0.1244917","530249","180758","Yes","NO","NO","NO"
"2013-05-03 00:00:00","HENRIETTA STREET","51.5107563","-0.1244917","530249","180758","Yes","Yes","NO","NO"
"2013-08-09 00:00:00","HENRIETTA STREET","51.5107563","-0.1244917","530249","180758","Yes","NO","NO","NO"
"2013-02-11 00:00:00","HENRIETTA STREET","51.5107563","-0.1244917","530249","180758","Yes","NO","NO","NO"
"2012-12-17 00:00:00","HENRIETTA STREET","51.5107563","-0.1244917","530249","180758","Yes","NO","NO","NO"
"2012-12-17 00:00:00","HENRIETTA STREET","51.5107563","-0.1244917","530249","180758","Yes","NO","NO","NO"
"2012-06-14 00:00:00","HENRIETTA STREET","51.5107563","-0.1244917","530249","180758","Yes","NO","NO","NO"
"2013-05-07 00:00:00","JOHN ADAM STREET","51.5091810","-0.1229144","530363","180585","NO","Yes","NO","NO"
"2013-07-02 00:00:00","JOHN ADAM STREET","51.5091810","-0.1229144","530363","180585","NO","NO","NO","Yes"
"2013-09-02 00:00:00","JOHN ADAM STREET","51.5091810","-0.1229144","530363","180585","NO","Yes","NO","NO"
"2012-10-21 00:00:00","JOHN ADAM STREET","51.5091810","-0.1229144","530363","180585","NO","Yes","NO","NO"
"2012-10-21 00:00:00","JOHN ADAM STREET","51.5091810","-0.1229144","530363","180585","NO","Yes","NO","NO"
"2013-08-27 00:00:00","JOHN ADAM STREET","51.5091810","-0.1229144","530363","180585","NO","NO","NO","Yes"
"2013-07-11 00:00:00","JOHN ADAM STREET","51.5091810","-0.1229144","530363","180585","NO","NO","NO","Yes"
"2013-09-10 00:00:00","JOHN ADAM STREET","51.5091810","-0.1229144","530363","180585","NO","NO","NO","Yes"
"2012-05-29 00:00:00","JOHN ADAM STREET","51.5091810","-0.1229144","530363","180585","NO","NO","NO","Yes"
"2013-04-24 00:00:00","JOHN ADAM STREET","51.5091810","-0.1229144","530363","180585","NO","Yes","NO","NO"
"2012-04-18 00:00:00","PANTON STREET","51.5098091","-0.1310284","529798","180641","NO","Yes","NO","NO"
"2012-10-07 00:00:00","PANTON STREET","51.5098091","-0.1310284","529798","180641","NO","Yes","NO","NO"
"2012-12-24 00:00:00","PANTON STREET","51.5098091","-0.1310284","529798","180641","Yes","NO","NO","NO"
"2014-01-19 00:00:00","PANTON STREET","51.5098091","-0.1310284","529798","180641","Yes","NO","NO","NO"
"2013-02-28 00:00:00","PANTON STREET","51.5098091","-0.1310284","529798","180641","Yes","NO","NO","NO"
"2013-12-29 00:00:00","PANTON STREET","51.5098091","-0.1310284","529798","180641","Yes","NO","NO","NO"
"2013-09-22 00:00:00","PANTON STREET","51.5098091","-0.1310284","529798","180641","Yes","NO","NO","NO"
"2013-06-12 00:00:00","PANTON STREET","51.5098091","-0.1310284","529798","180641","Yes","NO","NO","NO"
"2013-12-07 00:00:00","PANTON STREET","51.5098091","-0.1310284","529798","180641","Yes","NO","NO","NO"
"2013-12-01 00:00:00","PANTON STREET","51.5098091","-0.1310284","529798","180641","Yes","NO","NO","NO"
"2013-09-05 00:00:00","PANTON STREET","51.5098091","-0.1310284","529798","180641","Yes","NO","NO","NO"
"2013-06-21 00:00:00","WYTHBURN PLACE","51.5158438","-0.1601135","527763","181261","NO","Yes","NO","NO"
"2013-06-14 00:00:00","WYTHBURN PLACE","51.5158438","-0.1601135","527763","181261","NO","Yes","NO","NO"
"2013-06-15 00:00:00","WYTHBURN PLACE","51.5158438","-0.1601135","527763","181261","NO","Yes","NO","NO"
"2013-07-05 00:00:00","WARDOUR MEWS","51.5141878","-0.1349727","529512","181121","Yes","NO","NO","NO"
"2012-10-16 00:00:00","WARDOUR MEWS","51.5141878","-0.1349727","529512","181121","NO","Yes","NO","NO"
"2012-08-20 00:00:00","WARDOUR MEWS","51.5141878","-0.1349727","529512","181121","NO","Yes","NO","NO"
"2013-12-10 00:00:00","WARDOUR MEWS","51.5141878","-0.1349727","529512","181121","NO","Yes","NO","NO"
"2013-12-13 00:00:00","WARDOUR MEWS","51.5141878","-0.1349727","529512","181121","NO","Yes","NO","NO"
"2013-03-01 00:00:00","CHILWORTH MEWS","51.5159987","-0.1785870","526481","181246","NO","NO","NO","Yes"
"2013-10-08 00:00:00","CHILWORTH MEWS","51.5159987","-0.1785870","526481","181246","NO","NO","NO","Yes"
"2013-11-28 00:00:00","DURWESTON STREET","51.5203899","-0.1598437","527769","181767","NO","Yes","NO","NO"
"2012-05-31 00:00:00","DURWESTON STREET","51.5203899","-0.1598437","527769","181767","NO","Yes","NO","NO"
"2013-09-22 00:00:00","LONG ACRE","51.5132680","-0.1241002","530269","181038","NO","NO","Yes","NO"
"2012-10-03 00:00:00","LONG ACRE","51.5132680","-0.1241002","530269","181038","Yes","NO","NO","NO"
"2013-02-04 00:00:00","LONG ACRE","51.5132680","-0.1241002","530269","181038","Yes","NO","NO","NO"
"2013-11-04 00:00:00","WHITEHALL GARDENS","51.5049000","-0.1258196","530174","180104","NO","Yes","NO","NO"
"2013-07-02 00:00:00","BOW STREET","51.5126553","-0.1212141","530471","180975","NO","NO","NO","Yes"
"2013-08-23 00:00:00","BOW STREET","51.5126553","-0.1212141","530471","180975","Yes","NO","NO","NO"
"2013-08-25 00:00:00","BOW STREET","51.5126553","-0.1212141","530471","180975","Yes","NO","NO","NO"
"2013-02-12 00:00:00","CLAY STREET","51.5200311","-0.1581861","527885","181730","NO","Yes","NO","NO"
"2013-04-17 00:00:00","CLAY STREET","51.5200311","-0.1581861","527885","181730","NO","Yes","NO","NO"
"2013-01-12 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2013-08-02 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2013-09-29 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2013-03-08 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","NO","Yes","NO","NO"
"2013-03-08 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2012-08-26 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2013-10-06 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2014-01-30 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2013-01-08 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2012-11-03 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2013-02-02 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","NO","Yes","NO","Yes"
"2013-02-25 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2013-06-06 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2013-09-01 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2013-12-09 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2013-09-23 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2014-01-20 00:00:00","HAYMARKET","51.5101172","-0.1333568","529636","180671","Yes","NO","NO","NO"
"2013-05-02 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","NO","Yes","NO","NO"
"2013-03-27 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","NO"
"2012-07-14 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","NO"
"2013-03-07 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","Yes"
"2013-06-30 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","Yes"
"2013-06-30 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","NO","NO","NO","Yes"
"2013-04-24 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","NO","NO","NO","Yes"
"2013-10-20 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","NO"
"2013-08-18 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","NO"
"2013-02-15 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","NO"
"2012-05-29 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","Yes","NO","NO"
"2013-01-04 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","NO","Yes","NO","NO"
"2013-01-05 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","NO"
"2013-07-20 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","NO"
"2012-12-22 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","NO"
"2012-12-21 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","NO"
"2013-09-22 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","NO","NO","NO","Yes"
"2012-09-22 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","NO"
"2013-03-21 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","NO"
"2013-12-31 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","NO"
"2013-03-01 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","NO","Yes","NO","NO"
"2013-06-11 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","NO"
"2012-10-15 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","NO","Yes","NO","NO"
"2013-08-23 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","Yes","NO","NO","NO"
"2013-02-08 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","NO","Yes","NO","NO"
"2013-12-11 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","NO","Yes","NO","NO"
"2013-12-12 00:00:00","ORANGE STREET","51.5094945","-0.1299477","529874","180608","NO","Yes","NO","NO"
"2012-09-27 00:00:00","ORANGE STREET","51.5091550","-0.1312153","529787","180568","Yes","NO","NO","NO"
"2013-10-25 00:00:00","OXFORD STREET","51.5154512","-0.1406854","529112","181251","NO","Yes","NO","NO"
"2013-10-28 00:00:00","OXFORD STREET","51.5154512","-0.1406854","529112","181251","Yes","NO","NO","NO"
"2013-03-21 00:00:00","OXFORD STREET","51.5154512","-0.1406854","529112","181251","Yes","NO","NO","NO"
"2013-03-24 00:00:00","OXFORD STREET","51.5154512","-0.1406854","529112","181251","NO","NO","Yes","NO"
"2013-03-10 00:00:00","OXFORD STREET","51.5154512","-0.1406854","529112","181251","NO","Yes","NO","NO"
"2013-12-03 00:00:00","OXFORD STREET","51.5154512","-0.1406854","529112","181251","NO","Yes","NO","NO"
"2012-09-12 00:00:00","OXFORD STREET","51.5154512","-0.1406854","529112","181251","NO","NO","Yes","NO"
"2012-09-15 00:00:00","OXFORD STREET","51.5154512","-0.1406854","529112","181251","NO","Yes","NO","NO"
"2013-07-17 00:00:00","OXFORD STREET","51.5154512","-0.1406854","529112","181251","NO","NO","NO","Yes"
"2012-09-30 00:00:00","OXFORD STREET","51.5154512","-0.1406854","529112","181251","NO","NO","Yes","NO"
"2013-04-19 00:00:00","OXFORD STREET","51.5154512","-0.1406854","529112","181251","NO","NO","Yes","NO"
"2014-02-08 00:00:00","OXFORD STREET","51.5154512","-0.1406854","529112","181251","Yes","NO","NO","NO"
"2013-08-29 00:00:00","OXFORD STREET","51.5154512","-0.1406854","529112","181251","NO","NO","Yes","NO"
"2012-09-11 00:00:00","OXFORD STREET","51.5154512","-0.1406854","529112","181251","NO","Yes","NO","NO"
